Year;Birth;Age;Sex;Reg;RegType;UkrBall100;
2019;1989;30;0;Luhanska  ;1;115;
2019;1989;30;0;Luhanska  ;1;119;
2019;1989;30;0;Luhanska  ;1;109;
2019;1989;30;0;Luhanska  ;1;115;
2019;1989;30;0;Luhanska  ;0;111;
2019;1989;30;0;Luhanska  ;1;115;
2019;1989;30;0;Luhanska  ;1;124;
2020;1989;31;0;Luhanska  ;1;116;
2020;1989;31;0;Luhanska  ;1;127;
2020;1989;31;0;Luhanska  ;1;114;
2020;1989;31;0;Luhanska  ;1;124;
2018;1989;29;1;Mykolaivska  ;1;102.0;
2018;1989;29;0;Mykolaivska  ;1;124.0;
2018;1989;29;0;Mykolaivska  ;0;111.0;
2018;1989;29;0;Mykolaivska  ;0;132.0;
2018;1989;29;0;Mykolaivska  ;0;109.0;
2018;1989;29;0;Mykolaivska  ;0;132.0;
2019;1989;30;0;Mykolaivska  ;1;141;
2019;1989;30;0;Mykolaivska  ;1;111;
2019;1989;30;0;Mykolaivska  ;1;164;
2019;1989;30;0;Mykolaivska  ;0;106;
2019;1989;30;0;Mykolaivska  ;1;124;
2020;1989;31;1;Mykolaivska  ;1;137;
2020;1989;31;0;Mykolaivska  ;1;134;
2020;1989;31;0;Mykolaivska  ;0;113;
2020;1989;31;0;Mykolaivska  ;1;107;
2020;1989;31;0;Mykolaivska  ;0;106;
2020;1989;31;0;Mykolaivska  ;1;131;
2020;1989;31;0;Mykolaivska  ;1;110;
2020;1989;31;1;Mykolaivska  ;0;107;
2020;1989;31;0;Mykolaivska  ;0;114;
2020;1989;31;0;Mykolaivska  ;1;113;
2020;1989;31;0;Mykolaivska  ;0;128;
2020;1989;31;1;Mykolaivska  ;1;100;
2018;1989;29;0;Odeska  ;1;129.0;
2018;1989;29;0;Odeska  ;1;165.0;
2018;1989;29;1;Odeska  ;1;119.0;
2018;1989;29;1;Odeska  ;1;126.0;
2018;1989;29;0;Odeska  ;1;102.0;
2018;1989;29;0;Odeska  ;1;131.0;
2018;1989;29;0;Odeska  ;1;112.0;
2018;1989;29;0;Odeska  ;0;142.0;
2018;1989;29;1;Odeska  ;1;131.0;
2018;1989;29;0;Odeska  ;1;109.0;
2018;1989;29;1;Odeska  ;0;114.0;
2018;1989;29;1;Odeska  ;1;121.0;
2018;1989;29;1;Odeska  ;0;104.0;
2018;1989;29;0;Odeska  ;1;121.0;
2018;1989;29;1;Odeska  ;1;104.0;
2018;1989;29;0;Odeska  ;0;107.0;
2018;1989;29;0;Odeska  ;1;109.0;
2018;1989;29;0;Odeska  ;1;112.0;
2018;1989;29;0;Odeska  ;1;157.0;
2018;1989;29;0;Odeska  ;0;126.0;
2018;1989;29;0;Odeska  ;1;142.0;
2018;1989;29;0;Odeska  ;1;157.0;
2018;1989;29;0;Odeska  ;1;104.0;
2018;1989;29;0;Odeska  ;1;145.0;
2018;1989;29;0;Odeska  ;1;150.0;
2019;1989;30;0;Odeska  ;1;138;
2019;1989;30;1;Odeska  ;1;131;
2019;1989;30;0;Odeska  ;1;129;
2019;1989;30;1;Odeska  ;0;119;
2019;1989;30;0;Odeska  ;1;156;
2019;1989;30;1;Odeska  ;0;124;
2019;1989;30;1;Odeska  ;1;140;
2019;1989;30;1;Odeska  ;0;137;
2019;1989;30;0;Odeska  ;0;111;
2019;1989;30;1;Odeska  ;0;120;
2019;1989;30;0;Odeska  ;1;141;
2019;1989;30;0;Odeska  ;1;117;
2019;1989;30;0;Odeska  ;1;107;
2019;1989;30;0;Odeska  ;0;117;
2019;1989;30;0;Odeska  ;1;111;
2019;1989;30;0;Odeska  ;0;119;
2019;1989;30;0;Odeska  ;1;104;
2019;1989;30;0;Odeska  ;1;156;
2019;1989;30;0;Odeska  ;0;129;
2019;1989;30;0;Odeska  ;1;147;
2019;1989;30;0;Odeska  ;0;134;
2020;1989;31;0;Odeska  ;1;128;
2020;1989;31;0;Odeska  ;1;124;
2020;1989;31;0;Odeska  ;1;134;
2020;1989;31;0;Odeska  ;0;131;
2020;1989;31;0;Odeska  ;1;133;
2020;1989;31;0;Odeska  ;0;107;
2020;1989;31;0;Odeska  ;0;114;
2020;1989;31;0;Odeska  ;0;127;
2020;1989;31;1;Odeska  ;1;160;
2020;1989;31;1;Odeska  ;0;116;
2020;1989;31;0;Odeska  ;1;140;
2020;1989;31;1;Odeska  ;1;119;
2020;1989;31;1;Odeska  ;1;100;
2020;1989;31;1;Odeska  ;0;179;
2020;1989;31;0;Odeska  ;1;119;
2020;1989;31;0;Odeska  ;1;131;
2020;1989;31;0;Odeska  ;1;125;
2020;1989;31;0;Odeska  ;1;101;
2020;1989;31;0;Odeska  ;1;124;
2020;1989;31;0;Odeska  ;1;131;
2020;1989;31;0;Odeska  ;1;133;
2020;1989;31;1;Odeska  ;1;116;
2020;1989;31;1;Odeska  ;1;124;
2018;1989;29;0;Sumska  ;1;169.0;
2018;1989;29;0;Sumska  ;1;174.0;
2018;1989;29;0;Sumska  ;1;123.0;
2019;1989;30;0;Sumska  ;0;115;
2019;1989;30;0;Sumska  ;0;100;
2019;1989;30;0;Sumska  ;1;141;
2019;1989;30;0;Sumska  ;1;157;
2019;1989;30;0;Sumska  ;1;120;
2019;1989;30;0;Sumska  ;1;131;
2020;1989;31;0;Sumska  ;1;127;
2020;1989;31;0;Sumska  ;1;107;
2020;1989;31;0;Sumska  ;1;107;
2020;1989;31;0;Sumska  ;0;176;
2020;1989;31;0;Sumska  ;1;124;
2020;1989;31;0;Sumska  ;1;130;
2020;1989;31;0;Sumska  ;1;149;
2018;1989;29;0;Zaporizka  ;1;104.0;
2018;1989;29;0;Zaporizka  ;1;105.0;
2018;1989;29;0;Zaporizka  ;1;104.0;
2018;1989;29;0;Zaporizka  ;1;147.0;
2018;1989;29;1;Zaporizka  ;1;112.0;
2018;1989;29;0;Zaporizka  ;1;114.0;
2018;1989;29;0;Zaporizka  ;1;109.0;
2018;1989;29;0;Zaporizka  ;1;102.0;
2018;1989;29;0;Zaporizka  ;1;105.0;
2018;1989;29;1;Zaporizka  ;0;109.0;
2018;1989;29;0;Zaporizka  ;1;102.0;
2018;1989;29;0;Zaporizka  ;1;123.0;
2018;1989;29;0;Zaporizka  ;1;123.0;
2018;1989;29;0;Zaporizka  ;1;129.0;
2018;1989;29;0;Zaporizka  ;1;143.0;
2018;1989;29;0;Zaporizka  ;1;118.0;
2018;1989;29;1;Zaporizka  ;1;112.0;
2018;1989;29;0;Zaporizka  ;1;109.0;
2018;1989;29;0;Zaporizka  ;1;139.0;
2018;1989;29;1;Zaporizka  ;0;112.0;
2018;1989;29;0;Zaporizka  ;1;127.0;
2018;1989;29;1;Zaporizka  ;1;100.0;
2018;1989;29;0;Zaporizka  ;1;145.0;
2018;1989;29;1;Zaporizka  ;1;100.0;
2018;1989;29;0;Zaporizka  ;1;147.0;
2019;1989;30;0;Zaporizka  ;0;126;
2019;1989;30;1;Zaporizka  ;1;100;
2019;1989;30;0;Zaporizka  ;1;145;
2019;1989;30;0;Zaporizka  ;0;111;
2019;1989;30;0;Zaporizka  ;0;131;
2019;1989;30;0;Zaporizka  ;0;100;
2019;1989;30;0;Zaporizka  ;1;137;
2019;1989;30;0;Zaporizka  ;1;106;
2019;1989;30;0;Zaporizka  ;1;134;
2019;1989;30;1;Zaporizka  ;1;100;
2019;1989;30;0;Zaporizka  ;1;126;
2019;1989;30;1;Zaporizka  ;1;113;
2019;1989;30;0;Zaporizka  ;1;126;
2019;1989;30;0;Zaporizka  ;0;119;
2019;1989;30;1;Zaporizka  ;1;102;
2019;1989;30;1;Zaporizka  ;0;156;
2019;1989;30;1;Zaporizka  ;0;132;
2019;1989;30;1;Zaporizka  ;1;102;
2019;1989;30;0;Zaporizka  ;1;109;
2019;1989;30;0;Zaporizka  ;1;153;
2019;1989;30;0;Zaporizka  ;1;134;
2019;1989;30;0;Zaporizka  ;1;115;
2019;1989;30;1;Zaporizka  ;1;122;
2019;1989;30;0;Zaporizka  ;1;104;
2019;1989;30;0;Zaporizka  ;0;107;
2019;1989;30;1;Zaporizka  ;1;107;
2019;1989;30;0;Zaporizka  ;0;140;
2019;1989;30;1;Zaporizka  ;1;100;
2019;1989;30;0;Zaporizka  ;1;109;
2019;1989;30;0;Zaporizka  ;1;127;
2020;1989;31;0;Zaporizka  ;0;110;
2020;1989;31;0;Zaporizka  ;1;142;
2020;1989;31;0;Zaporizka  ;0;124;
2020;1989;31;0;Zaporizka  ;1;116;
2020;1989;31;0;Zaporizka  ;1;110;
2020;1989;31;0;Zaporizka  ;0;140;
2020;1989;31;0;Zaporizka  ;1;138;
2020;1989;31;1;Zaporizka  ;1;106;
2020;1989;31;0;Zaporizka  ;1;100;
2020;1989;31;1;Zaporizka  ;1;114;
2020;1989;31;0;Zaporizka  ;1;110;
2020;1989;31;0;Zaporizka  ;1;128;
2020;1989;31;0;Zaporizka  ;0;163;
2018;1989;29;0;Zhytomyrska  ;1;139.0;
2018;1989;29;0;Zhytomyrska  ;0;135.0;
2018;1989;29;0;Zhytomyrska  ;1;135.0;
2018;1989;29;1;Zhytomyrska  ;1;135.0;
2018;1989;29;0;Zhytomyrska  ;1;127.0;
2018;1989;29;0;Zhytomyrska  ;1;111.0;
2018;1989;29;0;Zhytomyrska  ;1;114.0;
2018;1989;29;0;Zhytomyrska  ;1;112.0;
2018;1989;29;0;Zhytomyrska  ;1;162.0;
2018;1989;29;1;Zhytomyrska  ;1;104.0;
2018;1989;29;0;Zhytomyrska  ;0;111.0;
2018;1989;29;1;Zhytomyrska  ;1;119.0;
2018;1989;29;0;Zhytomyrska  ;0;142.0;
2018;1989;29;0;Zhytomyrska  ;1;124.0;
2018;1989;29;1;Zhytomyrska  ;1;100.0;
2019;1989;30;0;Zhytomyrska  ;1;107;
2019;1989;30;1;Zhytomyrska  ;1;115;
2019;1989;30;1;Zhytomyrska  ;1;164;
2019;1989;30;0;Zhytomyrska  ;1;111;
2019;1989;30;0;Zhytomyrska  ;1;156;
2019;1989;30;0;Zhytomyrska  ;0;120;
2020;1989;31;0;Zhytomyrska  ;1;135;
2020;1989;31;1;Zhytomyrska  ;1;157;
2020;1989;31;0;Zhytomyrska  ;1;128;
2020;1989;31;0;Zhytomyrska  ;1;148;
2020;1989;31;0;Zhytomyrska  ;0;106;
2020;1989;31;0;Vinnytska  ;0;124;
2020;1989;31;1;Vinnytska  ;1;111;
2020;1989;31;1;Vinnytska  ;1;128;
2020;1989;31;0;Vinnytska  ;1;124;
2020;1989;31;0;Vinnytska  ;0;144;
2020;1989;31;1;Vinnytska  ;1;110;
2020;1989;31;1;Vinnytska  ;1;114;
2020;1989;31;0;Vinnytska  ;0;150;
2020;1989;31;1;Vinnytska  ;1;108;
2020;1989;31;0;Zakarpatska  ;0;145;
2020;1989;31;0;Zakarpatska  ;1;152;
2020;1989;31;0;Zakarpatska  ;1;141;
2020;1989;31;1;Lvivska  ;1;128;
2020;1989;31;1;Lvivska  ;1;128;
2020;1989;31;0;Lvivska  ;1;114;
2020;1989;31;1;Lvivska  ;1;140;
2020;1989;31;1;Lvivska  ;1;119;
2020;1989;31;1;Poltavska  ;1;119;
2020;1989;31;0;Poltavska  ;1;101;
2020;1989;31;0;Poltavska  ;1;119;
2020;1989;31;0;Poltavska  ;0;103;
2020;1989;31;1;Poltavska  ;0;149;
2020;1989;31;0;Poltavska  ;1;131;
2020;1989;31;0;Poltavska  ;1;141;
2020;1989;31;1;Poltavska  ;1;131;
2020;1989;31;0;Poltavska  ;1;148;
2020;1989;31;0;Poltavska  ;1;131;
2020;1989;31;0;Poltavska  ;1;135;
2020;1989;31;0;Poltavska  ;0;114;
2020;1989;31;0;Poltavska  ;0;176;
2020;1989;31;0;Rivnenska  ;1;137;
2020;1989;31;0;Rivnenska  ;1;121;
2020;1989;31;0;Rivnenska  ;1;101;
2020;1989;31;1;Ternopilska  ;0;101;
2020;1989;31;0;Ternopilska  ;0;103;
2020;1989;31;0;Ternopilska  ;0;121;
2020;1989;31;1;Ternopilska  ;0;166;
2020;1989;31;0;Khmelnytska  ;1;134;
2020;1989;31;1;Khmelnytska  ;0;118;
2020;1989;31;1;Khmelnytska  ;1;137;
2020;1989;31;0;Khmelnytska  ;1;145;
2020;1989;31;1;Khmelnytska  ;1;103;
2020;1989;31;1;Khmelnytska  ;1;128;
2019;1989;30;1;Vinnytska  ;1;119;
2019;1989;30;0;Vinnytska  ;0;124;
2019;1989;30;1;Vinnytska  ;1;106;
2019;1989;30;1;Vinnytska  ;1;111;
2019;1989;30;1;Vinnytska  ;0;102;
2019;1989;30;0;Vinnytska  ;0;102;
2019;1989;30;1;Vinnytska  ;1;132;
2019;1989;30;0;Vinnytska  ;1;124;
2019;1989;30;1;Vinnytska  ;1;113;
2019;1989;30;0;Vinnytska  ;1;144;
2019;1989;30;0;Vinnytska  ;1;183;
2019;1989;30;1;Volynska  ;1;120;
2019;1989;30;0;Volynska  ;1;132;
2019;1989;30;1;Volynska  ;0;132;
2019;1989;30;0;Zakarpatska  ;0;100;
2019;1989;30;1;Lvivska  ;0;113;
2019;1989;30;0;Lvivska  ;1;127;
2019;1989;30;0;Lvivska  ;1;175;
2019;1989;30;0;Lvivska  ;1;100;
2019;1989;30;0;Lvivska  ;1;143;
2019;1989;30;1;Lvivska  ;0;119;
2019;1989;30;1;Lvivska  ;1;104;
2019;1989;30;0;Lvivska  ;0;141;
2019;1989;30;0;Lvivska  ;1;135;
2019;1989;30;0;Lvivska  ;1;109;
2019;1989;30;1;Lvivska  ;1;152;
2019;1989;30;0;Lvivska  ;1;161;
2019;1989;30;0;Lvivska  ;1;127;
2019;1989;30;1;Lvivska  ;1;117;
2019;1989;30;1;Lvivska  ;1;102;
2019;1989;30;0;Poltavska  ;0;104;
2019;1989;30;0;Poltavska  ;0;134;
2019;1989;30;0;Poltavska  ;1;135;
2019;1989;30;1;Poltavska  ;1;111;
2019;1989;30;0;Poltavska  ;0;100;
2019;1989;30;0;Poltavska  ;1;138;
2019;1989;30;0;Poltavska  ;0;109;
2019;1989;30;1;Poltavska  ;1;185;
2019;1989;30;0;Poltavska  ;1;106;
2019;1989;30;0;Poltavska  ;1;113;
2019;1989;30;0;Poltavska  ;0;106;
2019;1989;30;0;Rivnenska  ;1;153;
2019;1989;30;0;Rivnenska  ;1;107;
2019;1989;30;0;Ternopilska  ;1;106;
2019;1989;30;0;Ternopilska  ;1;102;
2019;1989;30;0;Ternopilska  ;1;154;
2019;1989;30;0;Khmelnytska  ;1;166;
2019;1989;30;0;Khmelnytska  ;1;109;
2019;1989;30;0;Khmelnytska  ;0;127;
2019;1989;30;1;Khmelnytska  ;1;111;
2019;1989;30;0;Khmelnytska  ;1;174;
2018;1989;29;0;Vinnytska  ;0;126.0;
2018;1989;29;0;Vinnytska  ;1;134.0;
2018;1989;29;1;Vinnytska  ;1;107.0;
2018;1989;29;0;Vinnytska  ;0;124.0;
2018;1989;29;0;Vinnytska  ;1;160.0;
2018;1989;29;1;Vinnytska  ;0;104.0;
2018;1989;29;0;Vinnytska  ;0;102.0;
2018;1989;29;1;Vinnytska  ;1;123.0;
2018;1989;29;0;Vinnytska  ;1;121.0;
2018;1989;29;0;Vinnytska  ;0;116.0;
2018;1989;29;0;Vinnytska  ;0;132.0;
2018;1989;29;0;Vinnytska  ;1;164.0;
2018;1989;29;1;Volynska  ;1;124.0;
2018;1989;29;0;Volynska  ;1;104.0;
2018;1989;29;1;Zakarpatska  ;1;104.0;
2018;1989;29;0;Zakarpatska  ;1;112.0;
2018;1989;29;1;Lvivska  ;1;132.0;
2018;1989;29;1;Lvivska  ;1;171.0;
2018;1989;29;0;Lvivska  ;1;176.0;
2018;1989;29;0;Lvivska  ;1;170.0;
2018;1989;29;0;Lvivska  ;1;134.0;
2018;1989;29;1;Lvivska  ;1;114.0;
2018;1989;29;0;Lvivska  ;1;114.0;
2018;1989;29;1;Lvivska  ;0;118.0;
2018;1989;29;1;Lvivska  ;0;123.0;
2018;1989;29;0;Lvivska  ;1;147.0;
2018;1989;29;0;Lvivska  ;1;156.0;
2018;1989;29;1;Poltavska  ;1;116.0;
2018;1989;29;0;Poltavska  ;0;119.0;
2018;1989;29;0;Poltavska  ;1;123.0;
2018;1989;29;1;Poltavska  ;1;114.0;
2018;1989;29;0;Poltavska  ;0;111.0;
2018;1989;29;1;Poltavska  ;1;105.0;
2018;1989;29;1;Poltavska  ;1;104.0;
2018;1989;29;0;Poltavska  ;0;134.0;
2018;1989;29;1;Poltavska  ;1;150.0;
2018;1989;29;1;Poltavska  ;1;124.0;
2018;1989;29;0;Poltavska  ;0;109.0;
2018;1989;29;0;Poltavska  ;0;118.0;
2018;1989;29;0;Poltavska  ;1;143.0;
2018;1989;29;1;Rivnenska  ;0;123.0;
2018;1989;29;0;Rivnenska  ;1;145.0;
2018;1989;29;0;Ternopilska  ;1;165.0;
2018;1989;29;1;Ternopilska  ;1;116.0;
2018;1989;29;0;Ternopilska  ;0;135.0;
2018;1989;29;0;Khmelnytska  ;0;131.0;
2018;1989;29;0;Khmelnytska  ;0;127.0;
2018;1989;29;0;Khmelnytska  ;1;119.0;
2018;1989;29;1;Khmelnytska  ;1;121.0;
2018;1989;29;0;Khmelnytska  ;1;102.0;
2018;1989;29;0;Khmelnytska  ;0;129.0;
2018;1989;29;0;Khmelnytska  ;0;123.0;
2018;1989;29;0;Khmelnytska  ;1;123.0;
2018;1989;29;1;Khmelnytska  ;1;118.0;
2018;1989;29;0;Chernivetska  ;1;167.0;
2018;1989;29;0;Chernivetska  ;1;109.0;
2019;1989;30;0;Chernivetska  ;1;152;
2019;1989;30;0;Chernivetska  ;1;145;
2020;1989;31;0;Chernivetska  ;0;103;
2020;1989;31;0;Chernivetska  ;0;101;
2018;1989;29;1;Chernihivska  ;1;132.0;
2018;1989;29;0;Chernihivska  ;1;138.0;
2018;1989;29;0;Chernihivska  ;1;126.0;
2018;1989;29;0;Chernihivska  ;1;126.0;
2018;1989;29;0;Chernihivska  ;1;121.0;
2018;1989;29;0;Chernihivska  ;1;138.0;
2018;1989;29;1;Chernihivska  ;1;132.0;
2019;1989;30;0;Chernihivska  ;1;120;
2019;1989;30;0;Chernihivska  ;1;163;
2019;1989;30;0;Chernihivska  ;1;141;
2019;1989;30;1;Chernihivska  ;1;109;
2019;1989;30;0;Chernihivska  ;1;144;
2019;1989;30;0;Chernihivska  ;1;134;
2019;1989;30;0;Chernihivska  ;1;156;
2019;1989;30;0;Chernihivska  ;1;124;
2019;1989;30;0;Chernihivska  ;0;134;
2020;1989;31;1;Chernihivska  ;1;107;
2020;1989;31;0;Chernihivska  ;0;130;
2020;1989;31;1;Chernihivska  ;1;122;
2020;1989;31;1;Chernihivska  ;1;113;
2020;1989;31;0;Chernihivska  ;1;101;
2018;1990;28;0;Cherkaska  ;1;135.0;
2018;1990;28;0;Cherkaska  ;1;112.0;
2018;1990;28;0;Cherkaska  ;0;126.0;
2018;1990;28;0;Cherkaska  ;0;111.0;
2018;1990;28;0;Cherkaska  ;0;153.0;
2019;1990;29;0;Cherkaska  ;1;129;
2019;1990;29;0;Cherkaska  ;1;106;
2019;1990;29;1;Cherkaska  ;1;111;
2019;1990;29;0;Cherkaska  ;1;131;
2019;1990;29;0;Cherkaska  ;1;109;
2019;1990;29;1;Cherkaska  ;1;147;
2019;1990;29;1;Cherkaska  ;1;120;
2019;1990;29;0;Cherkaska  ;1;129;
2019;1990;29;0;Cherkaska  ;1;132;
2019;1990;29;1;Cherkaska  ;0;117;
2019;1990;29;1;Cherkaska  ;0;113;
2020;1990;30;1;Cherkaska  ;1;158;
2020;1990;30;0;Cherkaska  ;1;119;
2020;1990;30;0;Cherkaska  ;1;131;
2020;1990;30;0;Cherkaska  ;0;147;
2020;1990;30;0;Cherkaska  ;1;137;
2020;1990;30;0;Cherkaska  ;0;137;
2020;1990;30;1;Cherkaska  ;0;124;
2020;1990;30;0;Cherkaska  ;1;157;
2020;1990;30;0;Cherkaska  ;1;170;
2020;1990;30;0;Cherkaska  ;1;147;
2020;1990;30;0;Cherkaska  ;1;178;
2018;1990;28;0;Dnipropetrovska  ;1;105.0;
2018;1990;28;1;Dnipropetrovska  ;1;121.0;
2018;1990;28;0;Dnipropetrovska  ;1;136.0;
2018;1990;28;1;Dnipropetrovska  ;1;141.0;
2018;1990;28;0;Dnipropetrovska  ;1;167.0;
2018;1990;28;0;Dnipropetrovska  ;1;148.0;
2018;1990;28;0;Dnipropetrovska  ;1;190.0;
2018;1990;28;0;Dnipropetrovska  ;1;139.0;
2018;1990;28;1;Dnipropetrovska  ;1;116.0;
2018;1990;28;1;Dnipropetrovska  ;1;129.0;
2018;1990;28;1;Dnipropetrovska  ;1;158.0;
2018;1990;28;0;Dnipropetrovska  ;1;114.0;
2018;1990;28;0;Dnipropetrovska  ;1;141.0;
2018;1990;28;0;Dnipropetrovska  ;1;153.0;
2018;1990;28;0;Dnipropetrovska  ;1;127.0;
2018;1990;28;0;Dnipropetrovska  ;1;142.0;
2018;1990;28;0;Dnipropetrovska  ;1;124.0;
2018;1990;28;1;Dnipropetrovska  ;1;111.0;
2018;1990;28;1;Dnipropetrovska  ;1;178.0;
2018;1990;28;0;Dnipropetrovska  ;1;151.0;
2018;1990;28;0;Dnipropetrovska  ;1;146.0;
2018;1990;28;0;Dnipropetrovska  ;1;112.0;
2018;1990;28;1;Dnipropetrovska  ;1;112.0;
2018;1990;28;0;Dnipropetrovska  ;0;134.0;
2018;1990;28;1;Dnipropetrovska  ;1;114.0;
2018;1990;28;0;Dnipropetrovska  ;1;138.0;
2018;1990;28;1;Dnipropetrovska  ;1;142.0;
2018;1990;28;0;Dnipropetrovska  ;1;123.0;
2018;1990;28;1;Dnipropetrovska  ;1;107.0;
2018;1990;28;1;Dnipropetrovska  ;1;107.0;
2018;1990;28;1;Dnipropetrovska  ;1;139.0;
2018;1990;28;0;Dnipropetrovska  ;1;129.0;
2018;1990;28;0;Dnipropetrovska  ;1;132.0;
2018;1990;28;0;Dnipropetrovska  ;1;136.0;
2018;1990;28;0;Dnipropetrovska  ;1;102.0;
2018;1990;28;0;Dnipropetrovska  ;0;141.0;
2018;1990;28;1;Dnipropetrovska  ;0;150.0;
2018;1990;28;1;Dnipropetrovska  ;1;105.0;
2018;1990;28;1;Dnipropetrovska  ;1;116.0;
2018;1990;28;0;Dnipropetrovska  ;1;164.0;
2018;1990;28;0;Dnipropetrovska  ;1;119.0;
2018;1990;28;0;Dnipropetrovska  ;0;114.0;
2018;1990;28;1;Dnipropetrovska  ;1;107.0;
2018;1990;28;0;Dnipropetrovska  ;1;116.0;
2018;1990;28;1;Dnipropetrovska  ;1;141.0;
2019;1990;29;0;Dnipropetrovska  ;1;126;
2019;1990;29;0;Dnipropetrovska  ;0;137;
2019;1990;29;1;Dnipropetrovska  ;1;120;
2019;1990;29;0;Dnipropetrovska  ;1;131;
2019;1990;29;1;Dnipropetrovska  ;1;109;
2019;1990;29;0;Dnipropetrovska  ;1;104;
2019;1990;29;0;Dnipropetrovska  ;1;104;
2019;1990;29;1;Dnipropetrovska  ;0;109;
2019;1990;29;0;Dnipropetrovska  ;1;119;
2019;1990;29;1;Dnipropetrovska  ;1;159;
2019;1990;29;0;Dnipropetrovska  ;1;124;
2019;1990;29;0;Dnipropetrovska  ;1;113;
2019;1990;29;0;Dnipropetrovska  ;1;147;
2019;1990;29;0;Dnipropetrovska  ;1;107;
2019;1990;29;0;Dnipropetrovska  ;0;119;
2019;1990;29;0;Dnipropetrovska  ;1;122;
2019;1990;29;1;Dnipropetrovska  ;0;124;
2019;1990;29;0;Dnipropetrovska  ;1;155;
2019;1990;29;0;Dnipropetrovska  ;1;157;
2019;1990;29;1;Dnipropetrovska  ;1;106;
2019;1990;29;0;Dnipropetrovska  ;0;111;
2019;1990;29;0;Dnipropetrovska  ;1;134;
2019;1990;29;0;Dnipropetrovska  ;1;154;
2019;1990;29;0;Dnipropetrovska  ;1;135;
2019;1990;29;0;Dnipropetrovska  ;1;147;
2019;1990;29;1;Dnipropetrovska  ;1;107;
2019;1990;29;1;Dnipropetrovska  ;1;127;
2019;1990;29;0;Dnipropetrovska  ;1;117;
2019;1990;29;0;Dnipropetrovska  ;1;134;
2019;1990;29;0;Dnipropetrovska  ;1;107;
2019;1990;29;0;Dnipropetrovska  ;1;113;
2019;1990;29;0;Dnipropetrovska  ;1;104;
2019;1990;29;1;Dnipropetrovska  ;0;113;
2019;1990;29;0;Dnipropetrovska  ;1;126;
2019;1990;29;0;Dnipropetrovska  ;1;111;
2019;1990;29;0;Dnipropetrovska  ;0;113;
2019;1990;29;1;Dnipropetrovska  ;0;111;
2019;1990;29;0;Dnipropetrovska  ;1;149;
2019;1990;29;0;Dnipropetrovska  ;1;127;
2019;1990;29;0;Dnipropetrovska  ;1;117;
2020;1990;30;1;Dnipropetrovska  ;0;108;
2020;1990;30;0;Dnipropetrovska  ;0;130;
2020;1990;30;0;Dnipropetrovska  ;1;119;
2020;1990;30;0;Dnipropetrovska  ;1;119;
2020;1990;30;1;Dnipropetrovska  ;0;137;
2020;1990;30;0;Dnipropetrovska  ;1;114;
2020;1990;30;0;Dnipropetrovska  ;1;130;
2020;1990;30;0;Dnipropetrovska  ;1;124;
2020;1990;30;0;Dnipropetrovska  ;1;124;
2020;1990;30;1;Dnipropetrovska  ;1;114;
2020;1990;30;0;Dnipropetrovska  ;1;108;
2020;1990;30;1;Dnipropetrovska  ;1;119;
2020;1990;30;1;Dnipropetrovska  ;1;125;
2020;1990;30;0;Dnipropetrovska  ;1;140;
2020;1990;30;0;Dnipropetrovska  ;1;190;
2020;1990;30;0;Dnipropetrovska  ;0;160;
2020;1990;30;0;Dnipropetrovska  ;1;121;
2020;1990;30;0;Dnipropetrovska  ;1;149;
2020;1990;30;0;Dnipropetrovska  ;0;180;
2020;1990;30;1;Dnipropetrovska  ;1;111;
2020;1990;30;1;Dnipropetrovska  ;1;103;
2020;1990;30;1;Dnipropetrovska  ;1;144;
2020;1990;30;0;Dnipropetrovska  ;0;119;
2020;1990;30;1;Dnipropetrovska  ;1;149;
2020;1990;30;0;Dnipropetrovska  ;1;156;
2020;1990;30;0;Dnipropetrovska  ;1;107;
2020;1990;30;0;Dnipropetrovska  ;1;111;
2018;1990;28;1;Donetska  ;1;102.0;
2018;1990;28;0;Donetska  ;1;147.0;
2018;1990;28;0;Donetska  ;1;118.0;
2018;1990;28;0;Donetska  ;0;142.0;
2018;1990;28;0;Donetska  ;1;136.0;
2018;1990;28;0;Donetska  ;1;100.0;
2018;1990;28;0;Donetska  ;1;129.0;
2018;1990;28;1;Donetska  ;1;112.0;
2018;1990;28;1;Donetska  ;1;124.0;
2018;1990;28;0;Donetska  ;1;132.0;
2018;1990;28;0;Donetska  ;1;178.0;
2018;1990;28;1;Donetska  ;1;107.0;
2018;1990;28;1;Donetska  ;1;109.0;
2018;1990;28;0;Donetska  ;1;119.0;
2018;1990;28;1;Donetska  ;1;109.0;
2018;1990;28;1;Donetska  ;1;119.0;
2018;1990;28;1;Donetska  ;1;104.0;
2018;1990;28;1;Donetska  ;1;111.0;
2018;1990;28;0;Donetska  ;1;141.0;
2018;1990;28;0;Donetska  ;1;142.0;
2018;1990;28;0;Donetska  ;1;116.0;
2018;1990;28;0;Donetska  ;1;136.0;
2019;1990;29;1;Donetska  ;1;148;
2019;1990;29;0;Donetska  ;1;124;
2019;1990;29;0;Donetska  ;0;150;
2019;1990;29;0;Donetska  ;1;109;
2019;1990;29;0;Donetska  ;1;135;
2019;1990;29;0;Donetska  ;1;120;
2019;1990;29;1;Donetska  ;1;129;
2019;1990;29;0;Donetska  ;1;137;
2019;1990;29;0;Donetska  ;1;159;
2019;1990;29;0;Donetska  ;1;102;
2019;1990;29;0;Donetska  ;1;194;
